Symphony $<text> $<selection> 3.6.0 $<started_on> $<tuesday:u>, $<june:u> 8, 2021, 12:43 PM
$(3091)KCAT.
$(3090)
$(1232)
$(1239)
$(3093)
20210608124352 BRS/Search-Engine v.62 started for seltext1
  1 records found for #477: "2560000000259436".NM02.
  1 records found for #479: "2560000000259438".NM02.
  1 records found for #481: "2560000000259515".NM02.
  1 records found for #483: "2560000000259544".NM02.
  1 records found for #485: "2560000000303321".NM02.
  0 records found for #486: "2560000000303672".NM02.
  1 records found for #488: "2560000000303803".NM02.
  1 records found for #490: "2560000000326283".NM02.
  1 records found for #492: "2560000000326284".NM02.
  1 records found for #494: "2560000000326292".NM02.
  1 records found for #496: "2560000000326293".NM02.
  0 records found for #497: "2560000000338525".NM02.
  1 records found for #499: "2560000000356566".NM02.
  1 records found for #501: "2580000000000073".NM02.
  1 records found for #503: "2580000000000170".NM02.
  1 records found for #505: "2580000000000335".NM02.
  1 records found for #507: "2580000000000528".NM02.
  0 records found for #508: "2580000000012556".NM02.
  0 records found for #509: "2580000000012739".NM02.
  0 records found for #510: "2580000000012757".NM02.
  1 records found for #512: "2590000000000873".NM02.
  1 records found for #514: "2590000000000881".NM02.
  1 records found for #516: "2590000000000882".NM02.
  1 records found for #518: "2590000000000885".NM02.
  1 records found for #520: "2590000000000928".NM02.
  1 records found for #522: "2590000000001003".NM02.
  1 records found for #524: "2590000000001058".NM02.
  1 records found for #526: "2590000000001076".NM02.
  1 records found for #528: "2590000000001107".NM02.
  1 records found for #530: "2610000000000103".NM02.
  1 records found for #532: "2610000000000187".NM02.
  1 records found for #534: "2610000000000206".NM02.
  0 records found for #535: "2610000000000950".NM02.
  0 records found for #536: "2610000000001031".NM02.
  1 records found for #538: "2610000000001073".NM02.
  1 records found for #540: "2610000000001210".NM02.
  1 records found for #542: "2610000000001635".NM02.
  1 records found for #544: "2640000000000356".NM02.
  0 records found for #545: "2640000000000397".NM02.
  0 records found for #546: "2650000000000056".NM02.
  1 records found for #548: "2660000000000009".NM02.
  1 records found for #550: "2660000000008521".NM02.
  1 records found for #552: "2660000000008811".NM02.
  1 records found for #554: "2660000000009276".NM02.
  1 records found for #556: "2660000000009285".NM02.
  0 records found for #557: "2660000000009380".NM02.
  0 records found for #558: "2660000000009459".NM02.
  0 records found for #559: "2660000000032152".NM02.
  1 records found for #561: "2660000000032548".NM02.
  1 records found for #563: "2660000000032551".NM02.
  1 records found for #565: "2660000000032553".NM02.
  0 records found for #566: "2660000000032569".NM02.
  0 records found for #567: "2660000000032570".NM02.
  0 records found for #568: "2660000000032572".NM02.
  0 records found for #569: "2660000000032573".NM02.
  1 records found for #571: "2660000000034895".NM02.
  1 records found for #573: "2660000000034896".NM02.
  0 records found for #574: "2660000000035374".NM02.
  0 records found for #575: "2660000000036649".NM02.
  0 records found for #576: "2660000000037294".NM02.
  0 records found for #577: "2660000000037630".NM02.
  0 records found for #578: "2660000000037677".NM02.
  0 records found for #579: "2660000000038383".NM02.
  0 records found for #580: "2660000000038590".NM02.
  0 records found for #581: "2660000000038622".NM02.
  0 records found for #582: "2660000000038809".NM02.
  0 records found for #583: "2660000000039161".NM02.
  0 records found for #584: "2660000000039197".NM02.
  0 records found for #585: "2660000000039346".NM02.
  0 records found for #586: "2660000000039367".NM02.
  0 records found for #587: "2660000000039436".NM02.
  0 records found for #588: "2660000000039774".NM02.
  0 records found for #589: "2660000000039859".NM02.
  0 records found for #590: "2660000000040492".NM02.
  1 records found for #592: "2670000000003357".NM02.
  1 records found for #594: "2670000000003425".NM02.
  1 records found for #596: "2670000000003426".NM02.
  1 records found for #598: "2670000000003427".NM02.
  1 records found for #600: "2670000000006335".NM02.
  1 records found for #602: "2670000000006347".NM02.
  1 records found for #604: "2670000000006408".NM02.
  1 records found for #606: "2670000000006414".NM02.
  1 records found for #608: "2670000000006422".NM02.
  1 records found for #610: "2670000000006440".NM02.
  1 records found for #612: "2670000000010004".NM02.
  1 records found for #614: "2670000000010020".NM02.
  1 records found for #616: "2670000000010031".NM02.
  1 records found for #618: "2670000000010424".NM02.
  1 records found for #620: "2670000000013046".NM02.
  1 records found for #622: "2670000000015213".NM02.
  1 records found for #624: "2670000000015349".NM02.
  0 records found for #625: "2670000000015375".NM02.
  0 records found for #626: "2670000000015559".NM02.
  0 records found for #627: "2670000000015593".NM02.
  1 records found for #629: "2670000000017717".NM02.
  1 records found for #631: "2670000000019640".NM02.
  1 records found for #633: "2670000000027725".NM02.
  1 records found for #635: "2670000000027756".NM02.
  1 records found for #637: "2670000000029826".NM02.
  0 records found for #638: "2670000000030379".NM02.
  1 records found for #640: "2670000000030392".NM02.
  1 records found for #642: "2670000000033829".NM02.
  1 records found for #644: "2670000000033846".NM02.
  1 records found for #646: "2670000000036295".NM02.
  1 records found for #648: "2670000000038150".NM02.
  1 records found for #650: "2670000000042154".NM02.
  1 records found for #652: "2670000000042167".NM02.
  1 records found for #654: "2670000000042168".NM02.
  1 records found for #656: "2670000000046646".NM02.
  1 records found for #658: "2670000000046657".NM02.
  1 records found for #660: "2670000000046662".NM02.
  1 records found for #662: "2670000000046665".NM02.
  1 records found for #664: "2670000000046666".NM02.
  1 records found for #666: "2670000000046667".NM02.
  1 records found for #668: "2670000000053892".NM02.
  1 records found for #670: "2670000000053893".NM02.
  1 records found for #672: "2670000000054124".NM02.
  1 records found for #674: "2670000000054131".NM02.
  0 records found for #675: "2670000000054207".NM02.
  1 records found for #677: "2670000000054308".NM02.
  1 records found for #679: "2670000000056611".NM02.
  1 records found for #681: "2670000000058891".NM02.
  1 records found for #683: "2670000000058984".NM02.
  1 records found for #685: "2670000000062288".NM02.
  1 records found for #687: "2670000000062322".NM02.
  1 records found for #689: "2670000000062332".NM02.
  1 records found for #691: "2670000000062349".NM02.
  1 records found for #693: "2670000000064623".NM02.
  1 records found for #695: "2670000000064625".NM02.
  1 records found for #697: "2670000000064626".NM02.
  1 records found for #699: "2670000000070850".NM02.
  1 records found for #701: "2670000000070856".NM02.
  1 records found for #703: "2670000000070865".NM02.
  1 records found for #705: "2670000000070874".NM02.
  0 records found for #706: "2670000000070904".NM02.
  0 records found for #707: "2670000000075950".NM02.
  1 records found for #709: "2670000000075954".NM02.
  1 records found for #711: "2670000000081639".NM02.
  1 records found for #713: "2670000000081649".NM02.
  1 records found for #715: "2670000000081650".NM02.
  1 records found for #717: "2670000000081653".NM02.
  1 records found for #719: "2670000000081688".NM02.
  0 records found for #720: "2670000000081692".NM02.
  0 records found for #721: "2670000000083164".NM02.
  1 records found for #723: "2670000000083223".NM02.
  1 records found for #725: "2670000000093103".NM02.
  1 records found for #727: "2670000000093352".NM02.
  1 records found for #729: "2670000000093353".NM02.
  1 records found for #731: "2670000000093354".NM02.
  1 records found for #733: "2670000000093375".NM02.
  1 records found for #735: "2670000000096621".NM02.
  1 records found for #737: "2670000000097405".NM02.
  1 records found for #739: "2670000000097902".NM02.
  1 records found for #741: "2670000000097921".NM02.
  1 records found for #743: "2670000000100268".NM02.
  1 records found for #745: "2670000000108375".NM02.
  1 records found for #747: "2670000000108760".NM02.
  0 records found for #748: "2670000000114797".NM02.
  1 records found for #750: "2670000000115011".NM02.
  0 records found for #751: "2670000000120720".NM02.
  0 records found for #752: "2670000000120722".NM02.
  0 records found for #753: "2670000000120723".NM02.
  0 records found for #754: "2670000000120727".NM02.
  1 records found for #756: "2670000000120815".NM02.
  0 records found for #757: "2670000000120855".NM02.
  1 records found for #759: "2670000000120866".NM02.
  1 records found for #761: "2670000000120867".NM02.
  1 records found for #763: "2670000000120868".NM02.
  1 records found for #765: "2670000000120869".NM02.
  1 records found for #767: "2670000000120870".NM02.
  1 records found for #769: "2670000000120871".NM02.
  1 records found for #771: "2670000000120872".NM02.
  1 records found for #773: "2670000000121430".NM02.
  0 records found for #774: "2670000000121432".NM02.
  1 records found for #776: "2670000000121439".NM02.
  0 records found for #777: "2670000000121441".NM02.
  1 records found for #779: "2670000000127644".NM02.
  1 records found for #781: "2670000000127878".NM02.
  1 records found for #783: "2670000000127879".NM02.
  0 records found for #784: "2670000000127999".NM02.
  0 records found for #785: "2670000000128004".NM02.
  1 records found for #787: "2670000000132093".NM02.
  1 records found for #789: "2670000000132094".NM02.
  1 records found for #791: "2670000000132297".NM02.
  1 records found for #793: "2670000000132528".NM02.
  1 records found for #795: "2670000000140391".NM02.
  1 records found for #797: "2670000000140397".NM02.
  1 records found for #799: "2670000000147470".NM02.
  1 records found for #801: "2670000000147551".NM02.
  1 records found for #803: "2670000000147616".NM02.
  1 records found for #805: "2670000000147666".NM02.
  1 records found for #807: "2670000000148111".NM02.
  0 records found for #808: "2670000000156101".NM02.
  1 records found for #810: "2670000000157731".NM02.
  1 records found for #812: "2670000000157888".NM02.
  0 records found for #813: "2670000000158067".NM02.
  1 records found for #815: "2670000000158966".NM02.
  1 records found for #817: "2670000000159051".NM02.
  1 records found for #819: "2670000000159076".NM02.
  1 records found for #821: "2670000000159080".NM02.
  1 records found for #823: "2670000000163101".NM02.
  1 records found for #825: "2670000000172163".NM02.
  1 records found for #827: "2670000000172531".NM02.
  1 records found for #829: "2670000000172536".NM02.
  0 records found for #830: "2670000000172650".NM02.
  0 records found for #831: "2670000000172780".NM02.
  1 records found for #833: "2670000000172856".NM02.
  0 records found for #834: "2670000000173784".NM02.
  1 records found for #836: "2670000000176729".NM02.
  1 records found for #838: "2670000000176730".NM02.
  1 records found for #840: "2670000000181067".NM02.
  0 records found for #841: "2670000000181076".NM02.
  1 records found for #843: "2670000000187774".NM02.
  1 records found for #845: "2670000000187850".NM02.
  1 records found for #847: "2670000000193761".NM02.
  1 records found for #849: "2670000000199598".NM02.
  1 records found for #851: "2670000000199599".NM02.
  0 records found for #852: "2670000000199601".NM02.
  1 records found for #854: "2670000000199602".NM02.
  1 records found for #856: "2670000000199605".NM02.
  1 records found for #858: "2670000000199608".NM02.
